content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,id
"Dear developers, I have the Xiaomi W10, but after an update, My watch is Xiaomi Kw66, Everything is just fine but I WOULD LOVE to see ""out of the the box"" watch faces provided by Kw66. AKA the ""default dials"" of Kw66, Please add these dials to your app, They are so nice dials and they must be in the app.",4,1,2.3.1,2020-12-14 20:01:55,2.3.1,18098
Need more amazing watch face 🙂,3,0,2.3.1,2020-12-14 16:22:11,2.3.1,18099
Keeps disconnecting even when the phone is very close to the watch. Please fix this issue.,1,1,2.3.1,2020-12-14 06:03:20,2.3.1,18100
I have the fullmosa F12 and if all the functions worked this would be a great app/watch. Here are the problems. Can't update filmwear or even know if you have the most recent version. After checking proper setting on my phone I still can't complete a workout/run without the app stopping. Sending messages to the developer will get no response. Garbage app and support Unfortunatly the app ruins the watch for me. Don't waist your time.,1,19,2.3.1,2020-12-13 23:07:09,2.3.1,18101
add more watchfaces in kw66,1,0,2.2.8,2020-12-13 21:36:49,2.2.8,18102
great,5,0,2.3.1,2020-12-13 13:00:55,2.3.1,18103
Bad,1,0,2.2.8,2020-12-13 09:06:27,2.2.8,18104
It works but massively drains battery in background even when not using app,3,0,2.3.1,2020-12-13 08:29:01,2.3.1,18105
Kindly add an update add add more watchfaces,1,0,2.3.1,2020-12-13 07:55:04,2.3.1,18106
"Can't set setting for 12 hour, and setting is limited options. Can't set any. Going to return watch",1,1,2.3.1,2020-12-13 06:28:53,2.3.1,18107
limited watch face and custom watch face is available for digital design there is no analog options ... this app is very dully looking ... tracking isn't accurate and messaging notification often spells wrong ।।।।,1,2,2.3.1,2020-12-13 04:20:30,2.3.1,18108
"Pretty decent app as far as basic fitness apps go. My favorite thing is tracking my sleep, it's the first thing I do when I wake up. It would be nice to have different time display options when you use a custom picture though. Maybe an analog or something. Other the. That, no complaints.",4,11,2.2.8,2020-12-13 02:35:32,2.2.8,18109
Why mine sleep data is not recorded?,2,0,2.3.1,2020-12-12 22:06:43,2.3.1,18110
"I like it both the app and the watch, BUT # please give more flexibility for customisation #want volume up down control That's all",4,0,2.3.1,2020-12-12 08:02:40,2.3.1,18111
Huge power drain. Would drain the battery of my phone by 7pm every day. At one point I had to delete and reload the app because it would make a small but subtle beep every ten seconds. Great price on the smart watch. Now I know why.,1,0,,2020-12-12 03:09:37,,18112
"I LOVE MY WATCH, but cannot update my location to get accurate weather. I've allowed all notifications, and to access my location, so I need help how to reset location.",4,4,2.3.1,2020-12-11 18:41:17,2.3.1,18113
Working perfact,5,0,2.3.1,2020-12-11 17:27:39,2.3.1,18114
Kindly improve app features & it's connectivity is very poor with the watch.,2,1,2.3.1,2020-12-11 09:49:16,2.3.1,18115
"I have kw66 and using this app as recommended, please add more watch faces or even have a customization section where you can change the position, font, size of the watch face. Also, the weather cannot be sync to kw66. Will change rating if I see any improvements. Thanks",2,1,,2020-12-11 03:33:12,,18116
Super,5,0,2.3.1,2020-12-11 01:32:42,2.3.1,18117
There is no way to sync data to other app. And also need more options. It looks like newbie app. Need to be more upgraded.,1,0,2.3.1,2020-12-10 20:01:39,2.3.1,18118
Im using samsung s20 mobile phone . Im unable to detect this device since i bought . Also unable to change the date a nd time .,1,0,2.3.1,2020-12-10 18:02:40,2.3.1,18119
The latest update is very unstable. Turns on media in the background which I got to know when I was using volume button to decrease ringtone volume but it decreased media volume. Had to force stop it and install an old apk. Also the bluetooth connectivity and syncing issues are annoying in this update. Needs alot of improvement. You must check these things in beta versions and then produce the app. I have given 2 stars because I am satisfied with number of watchfaces and profile layout.,2,13,2.2.7,2020-12-10 15:11:40,2.2.7,18120
"If you permit Autorun for running app in background, some of the basic function of phone started not working like as, incoming call, alarm clock notification in lockscreen. Specially alarm clock, you have to unlock the phone, then find the clock and snozze it when you are just awake, very disappointed.",2,0,,2020-12-10 06:44:57,,18121
Wrong weather location and battery indicator Bluetooth connectivity issues,2,0,2.3.1,2020-12-09 12:03:49,2.3.1,18122
"I have a kw66 and I can't synch the weather into my watch. I already did the steps provided in the ""me"" section but it doesn't do anything. This is the most negative part of the app",2,18,2.3.1,2020-12-09 01:10:47,2.3.1,18123
Watch only lasts a couple of months then Bluetooth fails Now useless,1,0,,2020-12-08 21:56:47,,18124
"Not working , doesnt sync phone calls and messages. Very disapointed",1,0,2.3.1,2020-12-08 19:28:39,2.3.1,18125
It uses very high battery of my mobile .. i am using samsung note 9 and this app is on the top in consuming the battery ... this sucks ive turned off heart rate sensor off all notifications are off and still that much high battery usage,1,5,2.3.1,2020-12-08 18:40:47,2.3.1,18126
Not responding and stopped. Need to fix,2,0,2.3.1,2020-12-08 17:37:41,2.3.1,18127
Good,5,0,2.3.1,2020-12-08 08:05:10,2.3.1,18128
Worst app Pathetic connectivity,1,0,,2020-12-07 18:16:31,,18129
Great app works solid the messege notification doesn't work on my pixel 3 tho because it won't detect the messege app but it detected messenger so I use that as my sms messenger anyways love the app but it would be very nice if you add more activities like yoga that would be super!,4,1,2.3.1,2020-12-07 08:54:40,2.3.1,18130
Watch faces IMIlab mei update nhi horahy,3,0,,2020-12-07 06:59:37,,18131
"Worst, it is stopped frequently, needs more updates",4,0,2.3.1,2020-12-07 06:35:30,2.3.1,18132
"Hi, I'm a Xiaomi Imilab KW66 user and for my Smartwatch I've to use your developed App GloryFit and I think there are more issues like; 👉Your app is drains Battery more quickly. 👉Limited watchfaces need for more and more watchfaces you can see AppleWatch,Samsung Galxy Watch Active2,Oppo Smartwach from. 👉Need firmware update with some new mindblowing animation and transition, stability fix,Speeder,More functions,Call receiving and cancelling button,Logos for all the apps from which message",1,59,2.3.1,2020-12-06 19:34:39,2.3.1,18133
Why this app always showing gloryfits logo and step numbers all the time on notification bar it is not good plz do something so that we can off this,2,0,2.3.1,2020-12-06 12:41:26,2.3.1,18134
Too slow when it comes to change watch faces,1,0,2.3.0,2020-12-06 12:20:38,2.3.0,18135
"Over all its a good app but most annoying is the dial sync issue. Some dial couldn't even download others syncing take 10 /15 mins. Pls fix it,",4,4,2.3.0,2020-12-05 19:30:00,2.3.0,18136
Please add more watch faces and improve stablity,3,0,2.3.1,2020-12-05 08:41:23,2.3.1,18137
Need to work on app. Workout is not work completely. When I use walking in sport tab it is not work and crash and not save on app. Tanks,4,1,2.3.0,2020-12-04 20:43:08,2.3.0,18138
Please add new more watch faces 😜 then i enjoyed other side i face connectivity issue.,4,1,2.3.0,2020-12-04 14:33:13,2.3.0,18139
"Need more dial, & after some times device disconnect so plz update",5,0,2.3.0,2020-12-04 14:04:51,2.3.0,18140
"Good App and watch kw66 ,please put more watch faces, and put wheather rate! Thanks.",4,0,2.3.0,2020-12-04 13:44:04,2.3.0,18141
"Drains the battery even when not in use. Impossible to force the app to stop, it'll run until it kills your battery",1,0,,2020-12-04 12:42:56,,18142
Gps signal very good but the app does not recored the full distance .tried everything buy the problem persists.,1,0,2.3.0,2020-12-04 10:17:19,2.3.0,18143
"DO NOT THINK ANY OF THE READINGS/MEASUREMENTS TAKEN ARE ANYWHERE CLOSE TO ACCURATE!!! I've tested it repeatedly against medical equipment & the closest to accurate is heartrate...steps are way, WAY off & sleep/blood pressure is so far off that it isn't funny. Also have to daily go into the app to sync data which is really bothersome.",1,2,,2020-12-04 01:50:50,,18144
Good,4,0,2.3.0,2020-12-03 19:20:53,2.3.0,18145
"The app keeps causing my phone to beep every 30 seconds even if the phone is on silent. This is not because of a notification, it just beeps for no reason. It only stops if i uninstal the app. Please help if you know how to fix this, otherwisr i just can t use the app or sync my watch. I have a Samsung Note 9.",1,0,,2020-12-03 11:22:30,,18146
Always on display,1,0,2.3.0,2020-12-02 21:40:30,2.3.0,18147
Bad,1,0,,2020-12-02 15:46:43,,18148
Should be able to link data with google fit,2,0,2.2.7,2020-12-02 01:55:50,2.2.7,18149
Good system app,5,0,2.2.8,2020-12-01 15:15:33,2.2.8,18150
"The weather portion of the app, which is supposed to be based on my phone's location, is off by 700 miles. I cannot change it so the weather is useless to me on my smartwatch. One of the main functions and I can't utilize it. Also, the personalization of the watch face should be modifiable, so that I could choose which functions I would like the quick view of, rather than just one template you can upload your own background picture to. Other than that, it works basically as expected/needed",1,52,2.2.8,2020-11-30 22:25:17,2.2.8,18151
This watch is garbage Phone says it's connected but nothing changes on the watch ⌚ 🙃,1,0,2.2.8,2020-11-30 05:59:03,2.2.8,18152
"Good app, haven't run into any problems. But please add Google Fit syncing!",4,0,2.2.8,2020-11-29 15:07:17,2.2.8,18153
Impossible to set on new phone,1,0,2.2.8,2020-11-28 16:43:50,2.2.8,18154
"The accuracy of heart rate monitor was good,records and calculation for calories also good.but i dont know why the battery drain so fast even my watch in normal mood,kindly check on this.one more thing,it took long time to change the themes.",4,0,2.2.8,2020-11-28 16:24:25,2.2.8,18155
It sync dial so slowly and mostly not successful with oppo f9,1,0,,2020-11-28 13:53:03,,18156
"Watch holds a long battery charge, has clear number read-outs and keeps good time. However, all measurements except steps are off and the temperature has never worked in the 3 weeks I have owned the watch. For the first 2 weeks it was the same 53 degrees and since then it has not registered any number at all. The dial face disappears frequently and must synchronize again and again and this action takes several minutes.",3,21,2.2.8,2020-11-28 07:53:53,2.2.8,18157
"Best app and it's features, really enjoying this app",5,0,2.2.8,2020-11-28 02:30:38,2.2.8,18158
No app needs work it is not user friendly,1,0,2.2.7,2020-11-27 20:43:33,2.2.7,18159
It has to be improved,2,0,2.2.8,2020-11-27 19:24:05,2.2.8,18160
"It does not have the option to sync the data with google fit. For what i paid for my watch its ok, but i like to have all the data in one place, now if i use this i must use two..",3,0,2.2.8,2020-11-27 02:12:25,2.2.8,18161
App is good. Takes time to show watch faces and u should add more watch faces,4,0,2.2.8,2020-11-26 16:18:47,2.2.8,18162
option to add more face watches should be given and watch face dials must be gentle and HDR..,3,0,2.2.8,2020-11-26 06:09:05,2.2.8,18163
"Please kindly give more features to this application,",3,0,2.2.8,2020-11-25 14:45:16,2.2.8,18164
Most disgusting app i ever used. Disconnected from phone hundred times. UI is so poor and messy.,1,0,2.2.8,2020-11-25 06:23:31,2.2.8,18165
Never expected something like this from Xiaomi.,1,0,2.2.8,2020-11-24 21:33:26,2.2.8,18166
Please add extra/ third party custom face facility.,3,1,2.2.8,2020-11-24 16:07:31,2.2.8,18167
Can anyone answer that how to connect it with Samsung Note 10+?,2,0,2.2.8,2020-11-24 06:56:00,2.2.8,18168
weather cant sync,3,0,2.2.8,2020-11-24 05:54:00,2.2.8,18169
"Great smartwatch.... Good app, except it thinks I live somewhere else. The weather forecast is all wrong. And the app won't allow me to change it. Please fix this.",4,0,2.2.8,2020-11-23 22:46:32,2.2.8,18170
"1. The app is continuously overlapping on other open apps. For example, while I am typing an SMS, it's appearing on that. I had to minimize this Glory Fit app. if any phone call comes, this app appears in front of the caller information. 2. If continuously disconnecting from the imilab kw66 smart watch. these 2 bugs need to be fixed at earliest. Don't know if anyone is going to respond.....",1,17,2.2.8,2020-11-23 15:59:04,2.2.8,18171
sleep data is not accurate.,3,0,2.2.8,2020-11-23 12:01:49,2.2.8,18172
"Hey gloryfit, I believe that there was an update to the app because now it's not connecting to my watch.",2,0,,2020-11-23 03:28:17,,18173
Awsum,5,0,2.2.8,2020-11-21 19:00:35,2.2.8,18174
"The program works fine and does the job. I like the themes to choose from, they're really nice. One bad thing is that syncing themes always (even if the theme is already installed on my phone) take soo long, about 2 - 3 minutes each! Please fix that.",4,9,2.2.8,2020-11-20 20:43:39,2.2.8,18175
"Battery killer. I'm looking for a better alternative but with no luck. The italian translation is, at best, funny, but I'm good: it's completely messed up. More, the app sucks.",1,2,2.2.8,2020-11-20 18:10:58,2.2.8,18176
Good,5,0,2.2.8,2020-11-20 15:28:34,2.2.8,18177
"I think we need the full customised the custom Dial setting don't just limit to a single digital 1 Custom Dial, leave it to customer how he wants his dial customly look analog whether digital. And The Most Important thing it Disconnects from my smartwatch xiaomi kw66 everytime, pleasy look at it.",2,5,2.2.8,2020-11-20 07:43:28,2.2.8,18178
Call notifications and sms are not showing in device.,2,0,2.2.8,2020-11-20 04:51:04,2.2.8,18179
Good,5,0,2.2.8,2020-11-19 15:20:15,2.2.8,18180
"Piece of junk, does'nt even work as a watch !!! Phone says its installed but screen is completley black.",1,0,2.1.6,2020-11-19 14:18:37,2.1.6,18181
Please add more watch faces atleast a thousand,3,0,2.2.8,2020-11-19 07:16:21,2.2.8,18182
